base,modelo,origem,data,passo,y_real,y_previsto,falhou,residuo
delhi_temperatura,SARIMAX,2016-02-26,2016-02-29,3,23.875,22.35049850416396,False,1.5245014958360414
delhi_temperatura,SARIMAX,2016-02-26,2016-03-01,4,24.916666666666668,22.063650039428303,False,2.8530166272383646
delhi_temperatura,SARIMAX,2016-02-26,2016-03-02,5,24.933333333333334,21.92771797040976,False,3.0056153629235745
delhi_temperatura,SARIMAX,2016-02-26,2016-03-03,6,26.0,21.923731497250557,False,4.076268502749443
delhi_temperatura,SARIMAX,2016-02-26,2016-03-04,7,27.3125,21.79705176934214,False,5.51544823065786
delhi_temperatura,SARIMAX,2016-03-04,2016-03-05,1,23.933333333333334,26.69516510576066,False,-2.7618317724273247
delhi_temperatura,SARIMAX,2016-03-04,2016-03-06,2,22.8125,26.01372968796513,False,-3.2012296879651316
delhi_temperatura,SARIMAX,2016-03-04,2016-03-07,3,23.714285714285715,25.891888653507092,False,-2.1776029392213765
delhi_temperatura,SARIMAX,2016-03-04,2016-03-08,4,23.428571428571427,25.682207898746242,False,-2.253636470174815
delhi_temperatura,SARIMAX,2016-03-04,2016-03-09,5,24.0,25.680323869588758,False,-1.680323869588758
delhi_temperatura,SARIMAX,2016-03-04,2016-03-10,6,25.5625,25.66491345235285,False,-0.10241345235284882
delhi_temperatura,SARIMAX,2016-03-04,2016-03-11,7,25.066666666666663,25.608724691568323,False,-0.5420580249016602
delhi_temperatura,SARIMAX,2016-03-11,2016-03-12,1,24.5625,24.991405778732886,False,-0.4289057787328865
delhi_temperatura,SARIMAX,2016-03-11,2016-03-13,2,24.25,24.85162187876643,False,-0.60162187876643
delhi_temperatura,SARIMAX,2016-03-11,2016-03-14,3,22.375,24.690316213126753,False,-2.315316213126753
delhi_temperatura,SARIMAX,2016-03-11,2016-03-15,4,24.066666666666663,24.70394213579779,False,-0.6372754691311258
delhi_temperatura,SARIMAX,2016-03-11,2016-03-16,5,23.9375,24.69061161368624,False,-0.7531116136862401
delhi_temperatura,SARIMAX,2016-03-11,2016-03-17,6,26.3125,24.724235294105846,False,1.5882647058941544
delhi_temperatura,SARIMAX,2016-03-11,2016-03-18,7,26.1875,24.754158951884527,False,1.433341048115473
delhi_temperatura,SARIMAX,2016-03-18,2016-03-19,1,26.785714285714285,25.822609584303052,False,0.9631047014112326
delhi_temperatura,SARIMAX,2016-03-18,2016-03-20,2,27.133333333333333,25.831207937992776,False,1.302125395340557
delhi_temperatura,SARIMAX,2016-03-18,2016-03-21,3,26.625,25.779250405490146,False,0.8457495945098543
delhi_temperatura,SARIMAX,2016-03-18,2016-03-22,4,25.0625,25.572547896262684,False,-0.5100478962626838
delhi_temperatura,SARIMAX,2016-03-18,2016-03-23,5,26.2,25.47038963298924,False,0.7296103670107605
delhi_temperatura,SARIMAX,2016-03-18,2016-03-24,6,28.133333333333333,25.44200212473006,False,2.6913312086032732
delhi_temperatura,SARIMAX,2016-03-18,2016-03-25,7,29.875,25.44415584499133,False,4.430844155008671
delhi_temperatura,SARIMAX,2016-03-25,2016-03-26,1,24.666666666666668,29.067609387758722,False,-4.400942721092054
delhi_temperatura,SARIMAX,2016-03-25,2016-03-27,2,26.25,28.5660454794551,False,-2.3160454794550986
delhi_temperatura,SARIMAX,2016-03-25,2016-03-28,3,25.933333333333334,28.327405176202202,False,-2.3940718428688683
delhi_temperatura,SARIMAX,2016-03-25,2016-03-29,4,27.125,28.162680364079634,False,-1.037680364079634
delhi_temperatura,SARIMAX,2016-03-25,2016-03-30,5,29.571428571428573,28.082207373965815,False,1.4892211974627578
delhi_temperatura,SARIMAX,2016-03-25,2016-03-31,6,30.0,28.145060000137022,False,1.854939999862978
delhi_temperatura,SARIMAX,2016-03-25,2016-04-01,7,30.571428571428573,28.14184799343033,False,2.4295805779982445
delhi_temperatura,SARIMAX,2016-04-01,2016-04-02,1,32.3125,30.06642941115812,False,2.2460705888418815
delhi_temperatura,SARIMAX,2016-04-01,2016-04-03,2,33.3125,29.78027964425588,False,3.532220355744119
delhi_temperatura,SARIMAX,2016-04-01,2016-04-04,3,32.8125,129.74675017297704,False,-96.93425017297704
delhi_temperatura,SARIMAX,2016-04-01,2016-04-05,4,32.3125,29.151251244602765,False,3.161248755397235
delhi_temperatura,SARIMAX,2016-04-01,2016-04-06,5,31.375,29.088922158577212,False,2.286077841422788
delhi_temperatura,SARIMAX,2016-04-01,2016-04-07,6,29.933333333333334,28.992478446755193,False,0.9408548865781405
delhi_temperatura,SARIMAX,2016-04-01,2016-04-08,7,29.266666666666666,28.982144089490134,False,0.2845225771765314
delhi_temperatura,SARIMAX,2016-04-08,2016-04-09,1,30.73333333333333,29.637911560582403,False,1.0954217727509281
delhi_temperatura,SARIMAX,2016-04-08,2016-04-10,2,32.25,29.800717974155177,False,2.4492820258448234
delhi_temperatura,SARIMAX,2016-04-08,2016-04-11,3,29.8,29.850127592230553,False,-0.05012759223055241
delhi_temperatura,SARIMAX,2016-04-08,2016-04-12,4,30.2,29.89883345855492,False,0.30116654144508104
delhi_temperatura,SARIMAX,2016-04-08,2016-04-13,5,31.75,29.83345512571753,False,1.9165448742824687
delhi_temperatura,SARIMAX,2016-04-08,2016-04-14,6,33.125,29.98731384423951,False,3.137686155760491
delhi_temperatura,SARIMAX,2016-04-08,2016-04-15,7,33.625,29.96101071141368,False,3.6639892885863183
delhi_temperatura,SARIMAX,2016-04-15,2016-04-16,1,35.6875,33.23740704909362,False,2.450092950906381
delhi_temperatura,SARIMAX,2016-04-15,2016-04-17,2,34.666666666666664,32.8490116744195,False,1.8176549922471636
delhi_temperatura,SARIMAX,2016-04-15,2016-04-18,3,34.625,32.746020347415126,False,1.8789796525848743
delhi_temperatura,SARIMAX,2016-04-15,2016-04-19,4,34.0,32.58980019357191,False,1.4101998064280892
delhi_temperatura,SARIMAX,2016-04-15,2016-04-20,5,34.0625,32.465354882204075,False,1.5971451177959253
delhi_temperatura,SARIMAX,2016-04-15,2016-04-21,6,34.0,32.3560202153814,False,1.643979784618601
delhi_temperatura,SARIMAX,2016-04-15,2016-04-22,7,33.25,32.41784385412219,False,0.8321561458778106
delhi_temperatura,SARIMAX,2016-04-22,2016-04-23,1,31.916666666666668,33.43165499866411,False,-1.51498833199744
delhi_temperatura,SARIMAX,2016-04-22,2016-04-24,2,31.3125,33.58265394531224,False,-2.270153945312238
delhi_temperatura,SARIMAX,2016-04-22,2016-04-25,3,31.75,33.275237250771234,False,-1.5252372507712337
delhi_temperatura,SARIMAX,2016-04-22,2016-04-26,4,33.4375,33.39078355241594,False,0.04671644758406046
delhi_temperatura,SARIMAX,2016-04-22,2016-04-27,5,33.125,33.40670223641317,False,-0.2817022364131674
delhi_temperatura,SARIMAX,2016-04-22,2016-04-28,6,34.15384615384615,33.49449370854582,False,0.6593524453003354
delhi_temperatura,SARIMAX,2016-04-22,2016-04-29,7,34.07142857142857,33.59781256719161,False,0.47361600423695904
delhi_temperatura,SARIMAX,2016-04-29,2016-04-30,1,33.0625,33.93139249566497,False,-0.8688924956649728
delhi_temperatura,SARIMAX,2016-04-29,2016-05-01,2,34.6875,33.80791398759935,False,0.8795860124006509
delhi_temperatura,SARIMAX,2016-04-29,2016-05-02,3,38.0,33.8108903946271,False,4.189109605372899
delhi_temperatura,SARIMAX,2016-04-29,2016-05-03,4,35.5,33.79417570337108,False,1.7058242966289185
delhi_temperatura,SARIMAX,2016-04-29,2016-05-04,5,33.714285714285715,33.822350681112226,False,-0.10806496682651101
delhi_temperatura,SARIMAX,2016-04-29,2016-05-05,6,30.6,33.831287013313904,False,-3.231287013313903
delhi_temperatura,SARIMAX,2016-04-29,2016-05-06,7,31.4375,33.74555161767337,False,-2.308051617673371
delhi_temperatura,SARIMAX,2016-05-06,2016-05-07,1,33.3125,31.899366224077852,False,1.413133775922148
delhi_temperatura,SARIMAX,2016-05-06,2016-05-08,2,35.13333333333333,32.15895887894276,False,2.9743744543905706
delhi_temperatura,SARIMAX,2016-05-06,2016-05-09,3,33.53333333333333,32.380953424410315,False,1.1523799089230167
delhi_temperatura,SARIMAX,2016-05-06,2016-05-10,4,34.0,32.60062397065752,False,1.399376029342477
delhi_temperatura,SARIMAX,2016-05-06,2016-05-11,5,32.5,32.53328460473773,False,-0.033284604737730206
delhi_temperatura,SARIMAX,2016-05-06,2016-05-12,6,35.375,32.62053613871309,False,2.754463861286908
delhi_temperatura,SARIMAX,2016-05-06,2016-05-13,7,37.294117647058826,32.751226026427545,False,4.542891620631281
delhi_temperatura,SARIMAX,2016-05-13,2016-05-14,1,36.5625,36.59709815192324,False,-0.034598151923241005
delhi_temperatura,SARIMAX,2016-05-13,2016-05-15,2,37.25,36.166755245779285,False,1.0832447542207149
delhi_temperatura,SARIMAX,2016-05-13,2016-05-16,3,37.21428571428572,36.024802053522336,False,1.1894836607633863
delhi_temperatura,SARIMAX,2016-05-13,2016-05-17,4,37.5,35.80188056481172,False,1.698119435188282
delhi_temperatura,SARIMAX,2016-05-13,2016-05-18,5,37.75,35.73284492686054,False,2.017155073139463
delhi_temperatura,SARIMAX,2016-05-13,2016-05-19,6,37.375,35.61049777901147,False,1.7645022209885326
delhi_temperatura,SARIMAX,2016-05-13,2016-05-20,7,37.4,35.573461549311276,False,1.826538450688723
delhi_temperatura,SARIMAX,2016-05-20,2016-05-21,1,36.13333333333333,37.29161104311634,False,-1.1582777097830075
delhi_temperatura,SARIMAX,2016-05-20,2016-05-22,2,36.8,37.13658747774895,False,-0.3365874777489495
delhi_temperatura,SARIMAX,2016-05-20,2016-05-23,3,32.214285714285715,36.97241397007101,False,-4.758128255785294
delhi_temperatura,SARIMAX,2016-05-20,2016-05-24,4,31.526315789473685,36.90410642770591,False,-5.377790638232227
delhi_temperatura,SARIMAX,2016-05-20,2016-05-25,5,33.21739130434783,37.015985729337906,False,-3.7985944249900783
delhi_temperatura,SARIMAX,2016-05-20,2016-05-26,6,35.26923076923077,37.15225857827975,False,-1.8830278090489827
delhi_temperatura,SARIMAX,2016-05-20,2016-05-27,7,38.27272727272727,37.15121102361013,False,1.1215162491171426
delhi_temperatura,SARIMAX,2016-05-27,2016-05-28,1,36.0625,37.59535126593617,False,-1.5328512659361735
delhi_temperatura,SARIMAX,2016-05-27,2016-05-29,2,31.5,37.03060620040302,False,-5.530606200403021
delhi_temperatura,SARIMAX,2016-05-27,2016-05-30,3,26.8125,36.71415467589655,False,-9.901654675896552
delhi_temperatura,SARIMAX,2016-05-27,2016-05-31,4,32.642857142857146,36.665674897878326,False,-4.02281775502118
delhi_temperatura,SARIMAX,2016-05-27,2016-06-01,5,36.0,36.74563726499791,False,-0.7456372649979102
delhi_temperatura,SARIMAX,2016-05-27,2016-06-02,6,37.5625,36.513422240307605,False,1.0490777596923948
delhi_temperatura,SARIMAX,2016-05-27,2016-06-03,7,37.5625,36.29179535090087,False,1.2707046490991303
delhi_temperatura,SARIMAX,2016-06-03,2016-06-04,1,38.2,36.53236196157924,False,1.6676380384207619
delhi_temperatura,SARIMAX,2016-06-03,2016-06-05,2,36.16666666666666,36.18632451201144,False,-0.01965784534478132
delhi_temperatura,SARIMAX,2016-06-03,2016-06-06,3,35.42857142857143,36.17279290876234,False,-0.7442214801909088
delhi_temperatura,SARIMAX,2016-06-03,2016-06-07,4,34.625,36.09860534509636,False,-1.4736053450963595
delhi_temperatura,SARIMAX,2016-06-03,2016-06-08,5,36.07142857142857,35.85921661705282,False,0.21221195437574636
delhi_temperatura,SARIMAX,2016-06-03,2016-06-09,6,35.733333333333334,35.797537074244595,False,-0.06420374091126035
delhi_temperatura,SARIMAX,2016-06-03,2016-06-10,7,36.13333333333333,35.740915723689014,False,0.39241760964431904
delhi_temperatura,SARIMAX,2016-06-10,2016-06-11,1,33.4375,36.20974641956658,False,-2.772246419566578
delhi_temperatura,SARIMAX,2016-06-10,2016-06-12,2,35.5,36.2561689642326,False,-0.7561689642326002
delhi_temperatura,SARIMAX,2016-06-10,2016-06-13,3,36.0,36.116831912201135,False,-0.11683191220113542
delhi_temperatura,SARIMAX,2016-06-10,2016-06-14,4,32.625,36.18470960661626,False,-3.5597096066162592
delhi_temperatura,SARIMAX,2016-06-10,2016-06-15,5,34.733333333333334,36.07762196732638,False,-1.3442886339930453
delhi_temperatura,SARIMAX,2016-06-10,2016-06-16,6,33.5,36.1058870704467,False,-2.6058870704466983
delhi_temperatura,SARIMAX,2016-06-10,2016-06-17,7,34.1875,36.11621641732821,False,-1.9287164173282108
delhi_temperatura,SARIMAX,2016-06-17,2016-06-18,1,35.857142857142854,34.35456958599276,False,1.5025732711500908
delhi_temperatura,SARIMAX,2016-06-17,2016-06-19,2,35.625,34.36583038490781,False,1.2591696150921905
delhi_temperatura,SARIMAX,2016-06-17,2016-06-20,3,30.9375,34.31704826825406,False,-3.3795482682540623
delhi_temperatura,SARIMAX,2016-06-17,2016-06-21,4,32.875,34.42642042733385,False,-1.551420427333852
delhi_temperatura,SARIMAX,2016-06-17,2016-06-22,5,33.125,34.14723071037776,False,-1.0222307103777624
delhi_temperatura,SARIMAX,2016-06-17,2016-06-23,6,33.84615384615385,34.12687157033041,False,-0.2807177241765615
delhi_temperatura,SARIMAX,2016-06-17,2016-06-24,7,36.4375,34.22523666373557,False,2.212263336264428
delhi_temperatura,SARIMAX,2016-06-24,2016-06-25,1,35.42857142857143,35.93904561864254,False,-0.5104741900711076
delhi_temperatura,SARIMAX,2016-06-24,2016-06-26,2,34.86666666666667,35.723713375298665,False,-0.8570467086319979
delhi_temperatura,SARIMAX,2016-06-24,2016-06-27,3,34.3125,35.378475434909106,False,-1.065975434909106
delhi_temperatura,SARIMAX,2016-06-24,2016-06-28,4,30.785714285714285,34.91619481568253,False,-4.130480529968246
delhi_temperatura,SARIMAX,2016-06-24,2016-06-29,5,35.375,34.552804700179344,False,0.8221952998206561
delhi_temperatura,SARIMAX,2016-06-24,2016-06-30,6,35.46666666666667,34.859952254460836,False,0.6067144122058323
delhi_temperatura,SARIMAX,2016-06-24,2016-07-01,7,32.125,34.98184635423824,False,-2.856846354238243
delhi_temperatura,SARIMAX,2016-07-01,2016-07-02,1,28.4,32.747914282496055,False,-4.347914282496056
delhi_temperatura,SARIMAX,2016-07-01,2016-07-03,2,29.5625,33.18691950573935,False,-3.624419505739347
delhi_temperatura,SARIMAX,2016-07-01,2016-07-04,3,30.6875,33.512944388784774,False,-2.825444388784774
delhi_temperatura,SARIMAX,2016-07-01,2016-07-05,4,33.25,33.508924192555796,False,-0.2589241925557957
delhi_temperatura,SARIMAX,2016-07-01,2016-07-06,5,33.266666666666666,33.41331170260259,False,-0.1466450359359257
delhi_temperatura,SARIMAX,2016-07-01,2016-07-07,6,33.5,33.35674619213422,False,0.1432538078657828
delhi_temperatura,SARIMAX,2016-07-01,2016-07-08,7,30.8,33.54158169697961,False,-2.741581696979612
delhi_temperatura,SARIMAX,2016-07-08,2016-07-09,1,33.25,31.14020425366866,False,2.10979574633134
delhi_temperatura,SARIMAX,2016-07-08,2016-07-10,2,32.5625,31.510850412057437,False,1.0516495879425634
delhi_temperatura,SARIMAX,2016-07-08,2016-07-11,3,31.5,31.457437987708936,False,0.04256201229106438
delhi_temperatura,SARIMAX,2016-07-08,2016-07-12,4,30.5,31.60052160531671,False,-1.100521605316711
delhi_temperatura,SARIMAX,2016-07-08,2016-07-13,5,31.25,31.666958907128848,False,-0.41695890712884776
delhi_temperatura,SARIMAX,2016-07-08,2016-07-14,6,30.4375,31.494266076120688,False,-1.056766076120688
delhi_temperatura,SARIMAX,2016-07-08,2016-07-15,7,31.0,31.660881178708927,False,-0.6608811787089266
delhi_temperatura,SARIMAX,2016-07-15,2016-07-16,1,27.125,31.03483076423731,False,-3.9098307642373094
delhi_temperatura,SARIMAX,2016-07-15,2016-07-17,2,28.125,31.142715052962753,False,-3.017715052962753
delhi_temperatura,SARIMAX,2016-07-15,2016-07-18,3,27.666666666666668,31.285738681279557,False,-3.6190720146128896
delhi_temperatura,SARIMAX,2016-07-15,2016-07-19,4,32.3125,31.32260209733994,False,0.9898979026600614
delhi_temperatura,SARIMAX,2016-07-15,2016-07-20,5,34.1875,31.077703998634966,False,3.1097960013650336
delhi_temperatura,SARIMAX,2016-07-15,2016-07-21,6,34.13333333333333,31.190331658446034,False,2.9430016748872987
delhi_temperatura,SARIMAX,2016-07-15,2016-07-22,7,34.125,31.297989474255544,False,2.8270105257444555
delhi_temperatura,SARIMAX,2016-07-22,2016-07-23,1,31.875,33.61145597274849,False,-1.7364559727484874
delhi_temperatura,SARIMAX,2016-07-22,2016-07-24,2,31.4375,33.30772339353017,False,-1.8702233935301678
delhi_temperatura,SARIMAX,2016-07-22,2016-07-25,3,31.9375,33.03209950981751,False,-1.0945995098175132
delhi_temperatura,SARIMAX,2016-07-22,2016-07-26,4,30.3125,32.7259721474995,False,-2.4134721474994976
delhi_temperatura,SARIMAX,2016-07-22,2016-07-27,5,28.3125,32.66218115700798,False,-4.3496811570079785
delhi_temperatura,SARIMAX,2016-07-22,2016-07-28,6,29.53333333333333,32.54862010667547,False,-3.0152867733421402
delhi_temperatura,SARIMAX,2016-07-22,2016-07-29,7,27.375,32.903698910601236,False,-5.528698910601236
delhi_temperatura,SARIMAX,2016-07-29,2016-07-30,1,27.33333333333333,28.06288461940874,False,-0.729551286075413
delhi_temperatura,SARIMAX,2016-07-29,2016-07-31,2,29.266666666666666,28.443895528488948,False,0.8227711381777176
delhi_temperatura,SARIMAX,2016-07-29,2016-08-01,3,29.125,28.498259458789953,False,0.6267405412100473
delhi_temperatura,SARIMAX,2016-07-29,2016-08-02,4,30.6875,28.74245173582231,False,1.9450482641776894
delhi_temperatura,SARIMAX,2016-07-29,2016-08-03,5,32.5625,28.893924141634177,False,3.6685758583658234
delhi_temperatura,SARIMAX,2016-07-29,2016-08-04,6,33.111111111111114,29.066112600454804,False,4.04499851065631
delhi_temperatura,SARIMAX,2016-07-29,2016-08-05,7,33.8,29.168039409187628,False,4.631960590812369
delhi_temperatura,SARIMAX,2016-08-05,2016-08-06,1,30.066666666666663,33.13849491142135,False,-3.071828244754684
delhi_temperatura,SARIMAX,2016-08-05,2016-08-07,2,33.11764705882353,32.485651262365856,False,0.631995796457673
delhi_temperatura,SARIMAX,2016-08-05,2016-08-08,3,33.80952380952381,32.37981500288761,False,1.4297088066361994
delhi_temperatura,SARIMAX,2016-08-05,2016-08-09,4,31.615384615384617,32.13395339608267,False,-0.5185687806980503
delhi_temperatura,SARIMAX,2016-08-05,2016-08-10,5,32.0,32.04915325149292,False,-0.049153251492917605
delhi_temperatura,SARIMAX,2016-08-05,2016-08-11,6,28.107142857142858,31.930625735855823,False,-3.8234828787129658
delhi_temperatura,SARIMAX,2016-08-05,2016-08-12,7,29.035714285714285,31.945845541382514,False,-2.9101312556682295
delhi_temperatura,SARIMAX,2016-08-12,2016-08-13,1,30.321428571428573,29.673636974374528,False,0.6477915970540451
delhi_temperatura,SARIMAX,2016-08-12,2016-08-14,2,28.933333333333334,29.898273123307224,False,-0.9649397899738901
delhi_temperatura,SARIMAX,2016-08-12,2016-08-15,3,31.678571428571427,29.8712206749051,False,1.8073507536663271
delhi_temperatura,SARIMAX,2016-08-12,2016-08-16,4,31.33333333333333,30.03377750811367,False,1.2995558252196595
delhi_temperatura,SARIMAX,2016-08-12,2016-08-17,5,29.928571428571427,30.022335146560277,False,-0.09376371798884975
delhi_temperatura,SARIMAX,2016-08-12,2016-08-18,6,29.88888888888889,30.366814941688972,False,-0.4779260528000826
delhi_temperatura,SARIMAX,2016-08-12,2016-08-19,7,32.07142857142857,30.5469954947747,False,1.524433076653871
delhi_temperatura,SARIMAX,2016-08-19,2016-08-20,1,33.18518518518518,31.758736112202786,False,1.4264490729823969
delhi_temperatura,SARIMAX,2016-08-19,2016-08-21,2,31.59259259259259,31.532296507094888,False,0.060296085497704155
delhi_temperatura,SARIMAX,2016-08-19,2016-08-22,3,32.18518518518518,31.211454453198357,False,0.9737307319868265
delhi_temperatura,SARIMAX,2016-08-19,2016-08-23,4,31.48,31.008346329321075,False,0.4716536706789256
delhi_temperatura,SARIMAX,2016-08-19,2016-08-24,5,30.178571428571427,31.13796597400623,False,-0.9593945454348045
delhi_temperatura,SARIMAX,2016-08-19,2016-08-25,6,31.52,31.118701092001167,False,0.4012989079988323
delhi_temperatura,SARIMAX,2016-08-19,2016-08-26,7,31.22222222222222,30.971864137133316,False,0.2503580850889051
delhi_temperatura,SARIMAX,2016-08-26,2016-08-27,1,31.785714285714285,31.276088552602673,False,0.5096257331116121
delhi_temperatura,SARIMAX,2016-08-26,2016-08-28,2,33.4,31.06480586055154,False,2.3351941394484577
delhi_temperatura,SARIMAX,2016-08-26,2016-08-29,3,29.571428571428573,31.05945290876101,False,-1.4880243373324369
delhi_temperatura,SARIMAX,2016-08-26,2016-08-30,4,30.04,31.249403522543723,False,-1.2094035225437239
delhi_temperatura,SARIMAX,2016-08-26,2016-08-31,5,27.25925925925926,31.357251188033818,False,-4.097991928774558
delhi_temperatura,SARIMAX,2016-08-26,2016-09-01,6,27.96,31.38346934448325,False,-3.423469344483248
delhi_temperatura,SARIMAX,2016-08-26,2016-09-02,7,30.73913043478261,31.461106371743192,False,-0.7219759369605825
delhi_temperatura,SARIMAX,2016-09-02,2016-09-03,1,30.894736842105264,30.636069171717843,False,0.2586676703874211
delhi_temperatura,SARIMAX,2016-09-02,2016-09-04,2,31.692307692307693,30.524511264624923,False,1.1677964276827701
delhi_temperatura,SARIMAX,2016-09-02,2016-09-05,3,31.07692307692308,30.347535615140966,False,0.7293874617821139
delhi_temperatura,SARIMAX,2016-09-02,2016-09-06,4,30.375,30.47138564777151,False,-0.09638564777150904
delhi_temperatura,SARIMAX,2016-09-02,2016-09-07,5,31.1,30.502751393683948,False,0.5972486063160538
delhi_temperatura,SARIMAX,2016-09-02,2016-09-08,6,31.916666666666668,30.406938926070957,False,1.5097277405957108
